energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
147.61,0.08,0.0027,0.0008,,160.48,,12.89,E1,,,0.186,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
149.3,0.3,0.000015,0.000004,,149.3,,0.0,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
159.2,0.1,0.00061,0.00022,,172.08,,12.89,[E1],,,0.155,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
160.49,0.1,0.0049,0.0014,,160.48,,0.0,E1,,,0.152,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
161.4,0.4,0.00015,0.00006,,243.85,,82.13,[M1+E2],,,2.6,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
162.6,0.2,0.00006,0.00003,,244.66,,82.13,M1 E2,,,2.5,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
172,0.1,0.0011,0.0003,,172.08,,0.0,E1,,,0.128,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
174.3,0.1,0.0003,0.0001,,187.18,,12.89,[M1+E2],,,2.0,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
176.1,0.1,0.00036,0.00012,,189.10,,12.89,M1 E2,,,2.0,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
176.1,0.1,0.00036,0.00012,,365.47,,189.10,[E1],,,0.121,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
206.8,0.1,0.0011,0.0003,,219.61,,12.89,E1,,,0.0821,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
216.6,0.3,0.00006,0.00003,,298.7,,82.13,[M1+E2],,,1.1,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
219.2,0.4,0.000015,0.000004,,,,,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
229.7,0.1,0.00046,0.00015,,242.63,,12.89,[E1],,,0.0639,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
230.9,0.5,0.000015,0.000004,,243.85,,12.89,[M1+E2],,,0.9,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
231.79,0.05,0.0000079,0.0000022,,244.66,,12.89,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
242.6,0.2,0.0003,0.00011,,242.63,,0.0,[E1],,,0.0562,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
243.9,0.4,0.00003,0.000008,,243.85,,0.0,[E2],,,0.283,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
283.4,0.3,0.00006,0.00003,,365.47,,82.13,[E1],,,0.0392,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
351.7,0.3,0.00006,0.00003,,540.74,,189.10,[E1],,,0.0241,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
415.6,0.3,0.00023,0.00009,,515.20,,99.63,[M1+E2],,,0.17,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
439.6,0.05,0.000038,0.00001,,540.74,,101.00,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
441,0.4,0.00006,0.00003,,540.74,,99.63,[E1],,,0.0148,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
460.2,0.3,0.00023,0.00009,,515.20,,54.97,[M1+E2],,,0.13,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
527.6,0.1,0.000032,0.000009,,540.74,,12.89,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
540.4,0.05,0.000077,0.000021,,540.74,,0.0,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
14.5,,0.08219298449736,,,,,,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
15.784,,3.327023481404,0.19320841888058615,,,,,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,B-,98.62,0.0036,44.8,8,90,137,Th,15-Jan-2016,ICTP-2014 Workshop Group,2026-06-07
83.227,,0.0035730511343029328,,,,,,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
86.102,,0.005865152879683081,,,,,,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
97.469,,0.0020458946767477233,,,,,,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
98.682,,0.002708764552013986,,,,,,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07
100.209,,0.0006628698752662623,,,,,,,,,,,89,138,Ac,,0,,3/2-,21.772,,3,Y,687057392.318817,94670.777923776,A,1.38,0.0036,5042.27,14,87,136,Fr,1-May-2001,E. BROWNE,2026-06-07

